test_id,is_female
3735,0.921884614
3736,0.921884614
3737,0.067417856
3738,0.921884614
3739,0.067417856
3740,0.278270393
3741,0.688741655
3742,0.067417856
3743,0.921884614
3744,0.278270393
3745,0.921884614
3746,0.921884614
3747,0.688741655
3748,0.921884614
3749,0.067417856
3750,0.921884614
3751,0.921884614
3752,0.921884614
3753,0.067417856
3754,0.688741655
3755,0.921884614
3756,0.067417856
3757,0.067417856
3758,0.172559214
3759,0.688741655
3760,0.921884614
3761,0.688741655
3762,0.803573889
3763,0.688741655
3764,0.278270393
3765,0.921884614
3766,0.688741655
3767,0.067417856
3768,0.067417856
3769,0.688741655
3770,0.688741655
3771,0.688741655
3772,0.067417856
3773,0.067417856
3774,0.067417856
3775,0.921884614
3776,0.067417856
3777,0.067417856
3778,0.803573889
3779,0.803573889
3780,0.067417856
3781,0.688741655
3782,0.067417856
3783,0.803573889
3784,0.921884614
3785,0.921884614
3786,0.688741655
3787,0.067417856
3788,0.117895955
3789,0.921884614
3790,0.067417856
3791,0.278270393
3792,0.688741655
3793,0.921884614
3794,0.067417856
3795,0.688741655
3796,0.921884614
3797,0.067417856
3798,0.688741655
3799,0.067417856
3800,0.067417856
3801,0.921884614
3802,0.803573889
3803,0.864560146
3804,0.688741655
3805,0.067417856
3806,0.921884614
3807,0.278270393
3808,0.067417856
3809,0.921884614
3810,0.117895955
3811,0.067417856
3812,0.921884614
3813,0.921884614
3814,0.921884614
3815,0.921884614
3816,0.067417856
3817,0.278270393
3818,0.921884614
3819,0.921884614
3820,0.803573889
3821,0.921884614
3822,0.278270393
3823,0.803573889
3824,0.688741655
3825,0.067417856
3826,0.067417856
3827,0.921884614
3828,0.688741655
3829,0.921884614
3830,0.921884614
3831,0.067417856
3832,0.921884614
3833,0.803573889
3834,0.921884614
3835,0.067417856
3836,0.278270393
3837,0.803573889
3838,0.803573889
3839,0.278270393
3840,0.067417856
3841,0.803573889
3842,0.921884614
3843,0.172559214
3844,0.117895955
3845,0.067417856
3846,0.688741655
3847,0.921884614
3848,0.278270393
3849,0.921884614
3850,0.067417856
3851,0.803573889
3852,0.921884614
3853,0.278270393
3854,0.688741655
3855,0.688741655
3856,0.921884614
3857,0.921884614
3858,0.688741655
3859,0.278270393
3860,0.067417856
3861,0.921884614
3862,0.921884614
3863,0.921884614
3864,0.803573889
3865,0.921884614
3866,0.921884614
3867,0.067417856
3868,0.921884614
3869,0.688741655
3870,0.921884614
3871,0.688741655
3872,0.688741655
3873,0.278270393
3874,0.688741655
3875,0.278270393
3876,0.688741655
3877,0.921884614
3878,0.921884614
3879,0.688741655
3880,0.688741655
3881,0.067417856
3882,0.688741655
3883,0.921884614
3884,0.921884614
3885,0.921884614
3886,0.067417856
3887,0.803573889
3888,0.921884614
3889,0.067417856
3890,0.278270393
3891,0.688741655
3892,0.278270393
3893,0.067417856
3894,0.067417856
3895,0.117895955
3896,0.921884614
3897,0.921884614
3898,0.688741655
3899,0.921884614
3900,0.278270393
3901,0.921884614
3902,0.067417856
3903,0.803573889
3904,0.803573889
3905,0.067417856
3906,0.067417856
3907,0.688741655
3908,0.117895955
3909,0.688741655
3910,0.688741655
3911,0.278270393
3912,0.067417856
3913,0.117895955
3914,0.803573889
3915,0.921884614
3916,0.688741655
3917,0.067417856
3918,0.921884614
3919,0.803573889
3920,0.921884614
3921,0.921884614
3922,0.921884614
3923,0.921884614
3924,0.688741655
3925,0.803573889
3926,0.921884614
3927,0.921884614
3928,0.067417856
3929,0.067417856
3930,0.803573889
3931,0.921884614
3932,0.921884614
3933,0.921884614
3934,0.921884614
3935,0.921884614
3936,0.921884614
3937,0.067417856
3938,0.278270393
3939,0.117895955
3940,0.921884614
3941,0.803573889
3942,0.067417856
3943,0.117895955
3944,0.688741655
3945,0.688741655
3946,0.921884614
3947,0.067417856
3948,0.921884614
3949,0.921884614
3950,0.921884614
3951,0.921884614
3952,0.688741655
3953,0.067417856
3954,0.803573889
3955,0.803573889
3956,0.688741655
3957,0.921884614
3958,0.864560146
3959,0.921884614
3960,0.067417856
3961,0.921884614
3962,0.278270393
3963,0.067417856
3964,0.278270393
3965,0.921884614
3966,0.921884614
3967,0.803573889
3968,0.688741655
3969,0.067417856
3970,0.278270393
3971,0.067417856
3972,0.921884614
3973,0.803573889
3974,0.921884614
3975,0.067417856
3976,0.067417856
3977,0.921884614
3978,0.067417856
3979,0.067417856
3980,0.803573889
3981,0.067417856
3982,0.067417856
3983,0.067417856
3984,0.688741655
3985,0.278270393
3986,0.278270393
3987,0.803573889
3988,0.067417856
3989,0.278270393
3990,0.921884614
3991,0.278270393
3992,0.921884614
3993,0.278270393
3994,0.921884614
3995,0.803573889
3996,0.921884614
3997,0.921884614
3998,0.117895955
3999,0.688741655
4000,0.864560146
4001,0.921884614
4002,0.921884614
4003,0.921884614
4004,0.921884614
4005,0.172559214
4006,0.278270393
4007,0.803573889
4008,0.921884614
4009,0.921884614
4010,0.688741655
4011,0.921884614
4012,0.278270393
4013,0.921884614
4014,0.921884614
4015,0.117895955
4016,0.921884614
4017,0.172559214
4018,0.172559214
4019,0.688741655
4020,0.921884614
4021,0.278270393
4022,0.067417856
4023,0.803573889
4024,0.921884614
4025,0.067417856
4026,0.688741655
4027,0.803573889
4028,0.688741655
4029,0.864560146
4030,0.278270393
4031,0.067417856
4032,0.688741655
4033,0.803573889
4034,0.067417856
4035,0.067417856
4036,0.921884614
4037,0.921884614
4038,0.921884614
4039,0.688741655
4040,0.688741655
4041,0.278270393
4042,0.921884614
4043,0.067417856
4044,0.803573889
4045,0.117895955
4046,0.803573889
4047,0.117895955
4048,0.921884614
4049,0.278270393
4050,0.921884614
4051,0.688741655
4052,0.803573889
4053,0.067417856
4054,0.067417856
4055,0.921884614
4056,0.278270393
4057,0.688741655
4058,0.688741655
4059,0.921884614
4060,0.067417856
4061,0.921884614
4062,0.921884614
4063,0.921884614
4064,0.921884614
4065,0.067417856
4066,0.803573889
4067,0.921884614
4068,0.117895955
4069,0.921884614
4070,0.067417856
4071,0.067417856
4072,0.117895955
4073,0.921884614
4074,0.921884614
4075,0.864560146
4076,0.278270393
4077,0.067417856
4078,0.067417856
4079,0.067417856
4080,0.921884614
4081,0.278270393
4082,0.921884614
4083,0.117895955
4084,0.921884614
4085,0.278270393
4086,0.921884614
4087,0.803573889
4088,0.688741655
4089,0.921884614
4090,0.067417856
4091,0.921884614
4092,0.067417856
4093,0.278270393
4094,0.921884614
4095,0.278270393
4096,0.067417856
4097,0.921884614
4098,0.921884614
4099,0.067417856
4100,0.278270393
4101,0.803573889
4102,0.688741655
4103,0.067417856
4104,0.688741655
4105,0.803573889
4106,0.067417856
4107,0.067417856
4108,0.278270393
4109,0.278270393
4110,0.864560146
4111,0.117895955
4112,0.921884614
4113,0.278270393
4114,0.803573889
4115,0.803573889
4116,0.921884614
4117,0.067417856
4118,0.921884614
4119,0.921884614
4120,0.688741655
4121,0.921884614
4122,0.921884614
4123,0.803573889
4124,0.067417856
4125,0.921884614
4126,0.921884614
4127,0.921884614
4128,0.803573889
4129,0.921884614
4130,0.921884614
4131,0.921884614
4132,0.067417856
4133,0.067417856
4134,0.278270393
4135,0.921884614
4136,0.921884614
4137,0.067417856
4138,0.688741655
4139,0.278270393
4140,0.688741655
4141,0.117895955
4142,0.278270393
4143,0.067417856
4144,0.688741655
4145,0.803573889
4146,0.688741655
4147,0.921884614
4148,0.067417856
4149,0.921884614
4150,0.117895955
4151,0.117895955
4152,0.921884614
4153,0.921884614
4154,0.921884614
4155,0.688741655
4156,0.688741655
4157,0.278270393
4158,0.278270393
4159,0.067417856
4160,0.921884614
4161,0.067417856
4162,0.921884614
4163,0.803573889
4164,0.921884614
4165,0.172559214
4166,0.921884614
4167,0.688741655
4168,0.067417856
4169,0.921884614
4170,0.688741655
4171,0.921884614
4172,0.803573889
4173,0.067417856
4174,0.803573889
4175,0.803573889
4176,0.278270393
4177,0.067417856
4178,0.921884614
4179,0.921884614
4180,0.921884614
4181,0.067417856
4182,0.921884614
4183,0.067417856
4184,0.921884614
4185,0.688741655
4186,0.688741655
4187,0.067417856
4188,0.688741655
4189,0.278270393
4190,0.921884614
4191,0.688741655
4192,0.921884614
4193,0.921884614
4194,0.278270393
4195,0.067417856
4196,0.067417856
4197,0.688741655
4198,0.067417856
4199,0.067417856
4200,0.921884614
4201,0.067417856
4202,0.864560146
4203,0.921884614
4204,0.067417856
4205,0.117895955
4206,0.921884614
4207,0.067417856
4208,0.688741655
4209,0.921884614
4210,0.688741655
4211,0.803573889
4212,0.278270393
4213,0.688741655
4214,0.688741655
4215,0.172559214
4216,0.067417856
4217,0.921884614
4218,0.067417856
4219,0.921884614
4220,0.278270393
4221,0.278270393
4222,0.921884614
4223,0.117895955
4224,0.067417856
4225,0.172559214
4226,0.921884614
4227,0.921884614
4228,0.921884614
4229,0.803573889
4230,0.688741655
4231,0.803573889
4232,0.117895955
4233,0.688741655
4234,0.921884614
4235,0.278270393
4236,0.803573889
4237,0.921884614
4238,0.278270393
4239,0.921884614
4240,0.278270393
4241,0.067417856
4242,0.921884614
4243,0.921884614
4244,0.921884614
4245,0.067417856
4246,0.688741655
4247,0.278270393
4248,0.921884614
4249,0.803573889
4250,0.803573889
4251,0.921884614
4252,0.921884614
4253,0.278270393
4254,0.803573889
4255,0.921884614
4256,0.921884614
4257,0.688741655
4258,0.803573889
4259,0.921884614
4260,0.278270393
4261,0.921884614
4262,0.921884614
4263,0.921884614
4264,0.803573889
4265,0.921884614
4266,0.803573889
4267,0.067417856
4268,0.921884614
4269,0.921884614
4270,0.921884614
4271,0.803573889
4272,0.921884614
4273,0.067417856
4274,0.921884614
4275,0.067417856
4276,0.688741655
4277,0.688741655
4278,0.067417856
4279,0.278270393
4280,0.067417856
4281,0.688741655
4282,0.067417856
4283,0.803573889
4284,0.921884614
4285,0.921884614
4286,0.067417856
4287,0.278270393
4288,0.278270393
4289,0.278270393
4290,0.278270393
4291,0.067417856
4292,0.067417856
4293,0.067417856
4294,0.921884614
4295,0.278270393
4296,0.067417856
4297,0.688741655
4298,0.921884614
4299,0.921884614
4300,0.803573889
4301,0.067417856
4302,0.803573889
4303,0.921884614
4304,0.117895955
4305,0.921884614
4306,0.921884614
4307,0.921884614
4308,0.067417856
4309,0.278270393
4310,0.278270393
4311,0.067417856
4312,0.921884614
4313,0.921884614
4314,0.278270393
4315,0.803573889
4316,0.117895955
4317,0.067417856
4318,0.278270393
4319,0.921884614
4320,0.067417856
4321,0.117895955
4322,0.921884614
4323,0.864560146
4324,0.688741655
4325,0.864560146
4326,0.067417856
4327,0.278270393
4328,0.278270393
4329,0.921884614
4330,0.688741655
4331,0.921884614
4332,0.688741655
4333,0.921884614
4334,0.067417856
4335,0.278270393
4336,0.921884614
4337,0.688741655
4338,0.278270393
4339,0.921884614
4340,0.921884614
4341,0.921884614
4342,0.921884614
4343,0.803573889
4344,0.278270393
4345,0.278270393
4346,0.803573889
4347,0.067417856
4348,0.921884614
4349,0.688741655
4350,0.921884614
4351,0.921884614
4352,0.921884614
4353,0.921884614
4354,0.688741655
4355,0.921884614
4356,0.688741655
4357,0.688741655
4358,0.921884614
4359,0.921884614
4360,0.921884614
4361,0.067417856
4362,0.921884614
4363,0.921884614
4364,0.921884614
4365,0.067417856
4366,0.921884614
4367,0.921884614
4368,0.864560146
4369,0.067417856
4370,0.921884614
4371,0.278270393
4372,0.803573889
4373,0.921884614
4374,0.921884614
4375,0.803573889
4376,0.921884614
4377,0.803573889
4378,0.172559214
4379,0.067417856
4380,0.688741655
4381,0.688741655
4382,0.803573889
4383,0.803573889
4384,0.117895955
4385,0.278270393
4386,0.803573889
4387,0.803573889
4388,0.921884614
4389,0.864560146
4390,0.067417856
4391,0.067417856
4392,0.921884614
4393,0.067417856
4394,0.803573889
4395,0.067417856
4396,0.921884614
4397,0.921884614
4398,0.688741655
4399,0.688741655
4400,0.067417856
4401,0.067417856
4402,0.921884614
4403,0.921884614
4404,0.803573889
4405,0.921884614
4406,0.278270393
4407,0.278270393
4408,0.803573889
4409,0.278270393
4410,0.921884614
4411,0.921884614
4412,0.117895955
4413,0.921884614
4414,0.067417856
4415,0.067417856
4416,0.803573889
4417,0.921884614
4418,0.921884614
4419,0.921884614
4420,0.117895955
4421,0.688741655
4422,0.117895955
4423,0.688741655
4424,0.864560146
4425,0.278270393
4426,0.921884614
4427,0.921884614
4428,0.921884614
4429,0.921884614
4430,0.067417856
4431,0.921884614
4432,0.067417856
4433,0.067417856
4434,0.688741655
4435,0.921884614
4436,0.688741655
4437,0.067417856
4438,0.921884614
4439,0.117895955
4440,0.921884614
4441,0.803573889
4442,0.921884614
4443,0.921884614
4444,0.921884614
4445,0.067417856
4446,0.688741655
4447,0.921884614
4448,0.688741655
4449,0.067417856
4450,0.803573889
4451,0.688741655
4452,0.688741655
4453,0.067417856
4454,0.803573889
4455,0.803573889
4456,0.803573889
4457,0.067417856
4458,0.921884614
4459,0.688741655
4460,0.172559214
4461,0.921884614
4462,0.921884614
4463,0.921884614
4464,0.067417856
4465,0.864560146
4466,0.864560146
4467,0.803573889
4468,0.688741655
4469,0.921884614
4470,0.921884614
4471,0.117895955
4472,0.688741655
4473,0.278270393
4474,0.688741655
4475,0.172559214
4476,0.067417856
4477,0.803573889
4478,0.067417856
4479,0.921884614
4480,0.688741655
4481,0.921884614
4482,0.921884614
4483,0.067417856
4484,0.117895955
4485,0.921884614
4486,0.688741655
4487,0.688741655
4488,0.117895955
4489,0.921884614
4490,0.921884614
4491,0.921884614
4492,0.921884614
4493,0.803573889
4494,0.921884614
4495,0.688741655
4496,0.067417856
4497,0.688741655
4498,0.864560146
4499,0.067417856
4500,0.921884614
4501,0.921884614
4502,0.803573889
4503,0.921884614
4504,0.688741655
4505,0.688741655
4506,0.921884614
4507,0.803573889
4508,0.117895955
4509,0.921884614
4510,0.278270393
4511,0.688741655
4512,0.921884614
4513,0.067417856
4514,0.688741655
4515,0.921884614
4516,0.067417856
4517,0.921884614
4518,0.278270393
4519,0.921884614
4520,0.921884614
4521,0.688741655
4522,0.921884614
4523,0.688741655
4524,0.688741655
4525,0.921884614
4526,0.921884614
4527,0.688741655
4528,0.803573889
4529,0.278270393
4530,0.921884614
4531,0.067417856
4532,0.803573889
4533,0.067417856
4534,0.921884614
4535,0.688741655
4536,0.921884614
4537,0.067417856
4538,0.921884614
4539,0.067417856
4540,0.688741655
4541,0.921884614
4542,0.921884614
4543,0.688741655
4544,0.921884614
4545,0.688741655
4546,0.172559214
4547,0.688741655
4548,0.688741655
4549,0.278270393
4550,0.921884614
4551,0.921884614
4552,0.688741655
4553,0.803573889
4554,0.067417856
4555,0.067417856
4556,0.067417856
4557,0.278270393
4558,0.067417856
4559,0.067417856
4560,0.688741655
4561,0.803573889
4562,0.921884614
4563,0.067417856
4564,0.688741655
4565,0.688741655
4566,0.067417856
4567,0.688741655
4568,0.921884614
4569,0.803573889
4570,0.803573889
4571,0.278270393
4572,0.921884614
4573,0.067417856
4574,0.921884614
4575,0.921884614
4576,0.117895955
4577,0.803573889
4578,0.688741655
4579,0.921884614
4580,0.278270393
4581,0.067417856
4582,0.117895955
4583,0.921884614
4584,0.921884614
4585,0.067417856
4586,0.921884614
4587,0.117895955
4588,0.921884614
4589,0.688741655
4590,0.803573889
4591,0.921884614
4592,0.278270393
4593,0.921884614
4594,0.067417856
4595,0.803573889
4596,0.117895955
4597,0.921884614
4598,0.864560146
4599,0.921884614
4600,0.688741655
4601,0.864560146
4602,0.688741655
4603,0.278270393
4604,0.864560146
4605,0.278270393
4606,0.921884614
4607,0.864560146
4608,0.688741655
4609,0.921884614
4610,0.278270393
4611,0.921884614
4612,0.067417856
4613,0.921884614
4614,0.921884614
4615,0.688741655
4616,0.688741655
4617,0.688741655
4618,0.172559214
4619,0.688741655
4620,0.278270393
4621,0.921884614
4622,0.688741655
4623,0.067417856
4624,0.803573889
4625,0.921884614
4626,0.921884614
4627,0.067417856
4628,0.688741655
4629,0.803573889
4630,0.803573889
4631,0.067417856
4632,0.688741655
4633,0.067417856
4634,0.067417856
4635,0.921884614
4636,0.688741655
4637,0.067417856
4638,0.921884614
4639,0.921884614
4640,0.921884614
4641,0.688741655
4642,0.688741655
4643,0.921884614
4644,0.803573889
4645,0.921884614
4646,0.067417856
4647,0.921884614
4648,0.803573889
4649,0.921884614
4650,0.278270393
4651,0.067417856
4652,0.921884614
4653,0.278270393
4654,0.688741655
4655,0.117895955
4656,0.278270393
4657,0.921884614
4658,0.803573889
4659,0.921884614
4660,0.688741655
4661,0.067417856
4662,0.278270393
4663,0.921884614
4664,0.067417856
4665,0.688741655
4666,0.067417856
4667,0.864560146
4668,0.921884614
4669,0.688741655
4670,0.278270393
4671,0.921884614
4672,0.688741655
4673,0.117895955
4674,0.921884614
4675,0.067417856
4676,0.921884614
4677,0.921884614
4678,0.921884614
4679,0.921884614
4680,0.803573889
4681,0.688741655
4682,0.278270393
4683,0.921884614
4684,0.278270393
4685,0.921884614
4686,0.803573889
4687,0.278270393
4688,0.067417856
4689,0.067417856
4690,0.803573889
4691,0.921884614
4692,0.067417856
4693,0.921884614
4694,0.921884614
4695,0.921884614
4696,0.803573889
4697,0.921884614
4698,0.278270393
4699,0.067417856
4700,0.921884614
4701,0.278270393
4702,0.688741655
4703,0.688741655
4704,0.067417856
4705,0.067417856
4706,0.921884614
4707,0.921884614
4708,0.067417856
4709,0.278270393
4710,0.921884614
4711,0.921884614
4712,0.921884614
4713,0.921884614
4714,0.067417856
4715,0.067417856
4716,0.688741655
4717,0.278270393
4718,0.688741655
4719,0.067417856
4720,0.688741655
4721,0.688741655
4722,0.921884614
4723,0.921884614
4724,0.803573889
4725,0.921884614
4726,0.688741655
4727,0.278270393
4728,0.921884614
4729,0.921884614
4730,0.803573889
4731,0.803573889
4732,0.688741655
4733,0.688741655
4734,0.278270393
4735,0.067417856
4736,0.067417856
4737,0.688741655
4738,0.921884614
4739,0.278270393
4740,0.803573889
4741,0.688741655
4742,0.921884614
4743,0.921884614
4744,0.278270393
4745,0.921884614
4746,0.921884614
4747,0.278270393
4748,0.921884614
4749,0.067417856
4750,0.688741655
4751,0.803573889
4752,0.803573889
4753,0.921884614
4754,0.688741655
4755,0.688741655
4756,0.278270393
4757,0.921884614
4758,0.921884614
4759,0.803573889
4760,0.921884614
4761,0.278270393
4762,0.921884614
4763,0.067417856
4764,0.067417856
4765,0.067417856
4766,0.278270393
4767,0.067417856
4768,0.278270393
4769,0.921884614
4770,0.067417856
4771,0.688741655
4772,0.688741655
4773,0.688741655
4774,0.921884614
4775,0.278270393
4776,0.921884614
4777,0.921884614
4778,0.117895955
4779,0.688741655
4780,0.921884614
4781,0.921884614
4782,0.117895955
4783,0.921884614
4784,0.067417856
4785,0.921884614
4786,0.921884614
4787,0.921884614
4788,0.278270393
4789,0.688741655
4790,0.117895955
4791,0.803573889
4792,0.921884614
4793,0.921884614
4794,0.278270393
4795,0.278270393
4796,0.067417856
4797,0.278270393
4798,0.921884614
4799,0.688741655
4800,0.688741655
4801,0.921884614
4802,0.117895955
4803,0.921884614
4804,0.688741655
4805,0.921884614
4806,0.921884614
4807,0.067417856
4808,0.278270393
4809,0.688741655
4810,0.278270393
4811,0.921884614
4812,0.688741655
4813,0.278270393
4814,0.278270393
4815,0.803573889
4816,0.921884614
4817,0.688741655
4818,0.688741655
4819,0.921884614
4820,0.067417856
4821,0.864560146
4822,0.921884614
4823,0.921884614
4824,0.688741655
4825,0.688741655
4826,0.803573889
4827,0.278270393
4828,0.921884614
4829,0.803573889
4830,0.688741655
4831,0.067417856
4832,0.067417856
4833,0.688741655
4834,0.803573889
4835,0.921884614
4836,0.921884614
4837,0.117895955
4838,0.278270393
4839,0.688741655
4840,0.278270393
4841,0.688741655
4842,0.278270393
4843,0.278270393
4844,0.688741655
4845,0.921884614
4846,0.803573889
4847,0.803573889
4848,0.117895955
4849,0.803573889
4850,0.921884614
4851,0.921884614
4852,0.278270393
4853,0.067417856
4854,0.921884614
4855,0.803573889
4856,0.067417856
4857,0.803573889
4858,0.688741655
4859,0.278270393
4860,0.921884614
4861,0.803573889
4862,0.921884614
4863,0.688741655
4864,0.921884614
4865,0.688741655
4866,0.688741655
4867,0.688741655
4868,0.803573889
4869,0.688741655
4870,0.067417856
4871,0.172559214
4872,0.067417856
4873,0.803573889
4874,0.278270393
4875,0.688741655
4876,0.278270393
4877,0.688741655
4878,0.921884614
4879,0.067417856
4880,0.278270393
4881,0.921884614
4882,0.864560146
4883,0.278270393
4884,0.921884614
4885,0.803573889
4886,0.921884614
4887,0.803573889
4888,0.921884614
4889,0.688741655
4890,0.172559214
4891,0.921884614
4892,0.688741655
4893,0.921884614
4894,0.921884614
4895,0.921884614
4896,0.921884614
4897,0.278270393
4898,0.688741655
4899,0.921884614
4900,0.803573889
4901,0.278270393
4902,0.688741655
4903,0.921884614
4904,0.803573889
4905,0.067417856
4906,0.688741655
4907,0.921884614
4908,0.067417856
4909,0.278270393
4910,0.067417856
4911,0.921884614
4912,0.921884614
4913,0.921884614
4914,0.278270393
4915,0.117895955
4916,0.067417856
4917,0.688741655
4918,0.067417856
4919,0.278270393
4920,0.117895955
4921,0.921884614
4922,0.688741655
4923,0.921884614
4924,0.067417856
4925,0.067417856
4926,0.921884614
4927,0.067417856
4928,0.921884614
4929,0.921884614
4930,0.688741655
4931,0.921884614
4932,0.688741655
4933,0.278270393
4934,0.067417856
4935,0.278270393
4936,0.921884614
4937,0.921884614
4938,0.921884614
4939,0.921884614
4940,0.921884614
4941,0.278270393
4942,0.921884614
4943,0.067417856
4944,0.921884614
4945,0.688741655
4946,0.921884614
4947,0.921884614
4948,0.278270393
4949,0.921884614
4950,0.864560146
4951,0.067417856
4952,0.688741655
4953,0.921884614
4954,0.921884614
4955,0.067417856
4956,0.921884614
4957,0.688741655
4958,0.803573889
4959,0.117895955
4960,0.688741655
4961,0.921884614
4962,0.067417856
4963,0.921884614
4964,0.067417856
4965,0.172559214
4966,0.688741655
4967,0.688741655
4968,0.067417856
4969,0.688741655
4970,0.278270393
4971,0.688741655
4972,0.921884614
4973,0.921884614
4974,0.688741655
4975,0.688741655
4976,0.688741655
4977,0.688741655
4978,0.172559214
4979,0.067417856
4980,0.067417856
4981,0.921884614
4982,0.921884614
4983,0.921884614
4984,0.688741655
4985,0.921884614
4986,0.688741655
4987,0.278270393
4988,0.921884614
4989,0.921884614
4990,0.688741655
4991,0.803573889
4992,0.864560146
4993,0.803573889
4994,0.278270393
4995,0.921884614
4996,0.921884614
4997,0.067417856
4998,0.803573889
4999,0.803573889
5000,0.921884614
5001,0.921884614
5002,0.067417856
5003,0.067417856
5004,0.067417856
5005,0.803573889
5006,0.067417856
5007,0.067417856
5008,0.067417856
5009,0.803573889
5010,0.921884614
5011,0.921884614
5012,0.921884614
5013,0.278270393
5014,0.803573889
5015,0.921884614
5016,0.067417856
5017,0.278270393
5018,0.067417856
5019,0.688741655
5020,0.921884614
5021,0.067417856
5022,0.921884614
5023,0.921884614
5024,0.921884614
5025,0.067417856
5026,0.278270393
5027,0.921884614
5028,0.067417856
5029,0.688741655
5030,0.921884614
5031,0.688741655
5032,0.688741655
5033,0.921884614
5034,0.067417856
5035,0.278270393
5036,0.278270393
5037,0.067417856
5038,0.921884614
5039,0.688741655
5040,0.067417856
5041,0.067417856
5042,0.067417856
5043,0.117895955
5044,0.688741655
5045,0.921884614
5046,0.921884614
5047,0.067417856
5048,0.688741655
5049,0.688741655
5050,0.921884614
5051,0.278270393
5052,0.278270393
5053,0.117895955
5054,0.921884614
5055,0.921884614
5056,0.921884614
5057,0.278270393
5058,0.278270393
5059,0.921884614
5060,0.067417856
5061,0.688741655
5062,0.921884614
5063,0.921884614
5064,0.921884614
5065,0.921884614
5066,0.921884614
5067,0.921884614
5068,0.921884614
5069,0.921884614
5070,0.067417856
5071,0.921884614
5072,0.688741655
5073,0.688741655
5074,0.921884614
5075,0.921884614
5076,0.803573889
5077,0.278270393
5078,0.688741655
5079,0.921884614
5080,0.117895955
5081,0.803573889
5082,0.117895955
5083,0.067417856
5084,0.688741655
5085,0.921884614
5086,0.921884614
5087,0.067417856
5088,0.921884614
5089,0.921884614
5090,0.067417856
5091,0.688741655
5092,0.278270393
5093,0.921884614
5094,0.921884614
5095,0.067417856
5096,0.921884614
5097,0.921884614
5098,0.921884614
5099,0.921884614
5100,0.278270393
5101,0.688741655
5102,0.921884614
5103,0.067417856
5104,0.278270393
5105,0.067417856
5106,0.921884614
5107,0.067417856
5108,0.067417856
5109,0.067417856
5110,0.921884614
5111,0.921884614
5112,0.803573889
5113,0.278270393
5114,0.688741655
5115,0.067417856
5116,0.172559214
5117,0.921884614
5118,0.921884614
5119,0.803573889
5120,0.803573889
5121,0.117895955
5122,0.688741655
5123,0.688741655
5124,0.688741655
5125,0.117895955
5126,0.803573889
5127,0.688741655
5128,0.921884614
5129,0.117895955
5130,0.921884614
5131,0.278270393
5132,0.921884614
5133,0.688741655
5134,0.921884614
5135,0.117895955
5136,0.117895955
5137,0.803573889
5138,0.688741655
5139,0.278270393
5140,0.688741655
5141,0.921884614
5142,0.921884614
5143,0.067417856
5144,0.117895955
5145,0.803573889
5146,0.921884614
5147,0.688741655
5148,0.921884614
5149,0.921884614
5150,0.067417856
5151,0.278270393
5152,0.921884614
5153,0.067417856
5154,0.688741655
5155,0.278270393
5156,0.803573889
5157,0.117895955
5158,0.688741655
5159,0.688741655
5160,0.067417856
5161,0.688741655
5162,0.803573889
5163,0.921884614
5164,0.921884614
5165,0.688741655
5166,0.278270393
5167,0.067417856
5168,0.067417856
5169,0.688741655
5170,0.688741655
5171,0.278270393
5172,0.067417856
5173,0.117895955
5174,0.067417856
5175,0.067417856
5176,0.921884614
5177,0.921884614
5178,0.688741655
5179,0.067417856
5180,0.803573889
5181,0.278270393
5182,0.921884614
5183,0.067417856
5184,0.921884614
5185,0.921884614
5186,0.067417856
5187,0.067417856
5188,0.921884614
5189,0.688741655
5190,0.278270393
5191,0.803573889
5192,0.921884614
5193,0.067417856
5194,0.921884614
5195,0.688741655
5196,0.921884614
5197,0.067417856
5198,0.688741655
5199,0.688741655
5200,0.067417856
5201,0.688741655
5202,0.803573889
5203,0.921884614
5204,0.921884614
5205,0.803573889
5206,0.803573889
5207,0.921884614
5208,0.921884614
5209,0.803573889
5210,0.278270393
5211,0.864560146
5212,0.067417856
5213,0.067417856
5214,0.921884614
5215,0.278270393
5216,0.921884614
5217,0.067417856
5218,0.278270393
5219,0.921884614
5220,0.803573889
5221,0.921884614
5222,0.067417856
5223,0.688741655
5224,0.688741655
5225,0.278270393
5226,0.864560146
5227,0.067417856
5228,0.067417856
5229,0.803573889
5230,0.278270393
5231,0.067417856
5232,0.803573889
5233,0.067417856
5234,0.921884614
5235,0.921884614
5236,0.688741655
5237,0.921884614
5238,0.921884614
5239,0.067417856
5240,0.067417856
5241,0.803573889
5242,0.067417856
5243,0.921884614
5244,0.688741655
5245,0.921884614
5246,0.067417856
5247,0.803573889
5248,0.688741655
5249,0.067417856
5250,0.921884614
5251,0.688741655
5252,0.278270393
5253,0.688741655
5254,0.921884614
5255,0.688741655
5256,0.067417856
5257,0.688741655
5258,0.067417856
5259,0.921884614
5260,0.278270393
5261,0.803573889
5262,0.803573889
5263,0.688741655
5264,0.803573889
5265,0.067417856
5266,0.067417856
5267,0.921884614
5268,0.803573889
5269,0.688741655
5270,0.278270393
5271,0.921884614
5272,0.688741655
5273,0.921884614
5274,0.117895955
5275,0.921884614
5276,0.921884614
5277,0.921884614
5278,0.921884614
5279,0.067417856
5280,0.921884614
5281,0.803573889
5282,0.117895955
5283,0.803573889
5284,0.921884614
5285,0.921884614
5286,0.278270393
5287,0.067417856
5288,0.921884614
